RC3-before,,
wcAi,Distortion,1st Ord Diff
206865.04,44.62,0.03
206910.36,44.66,0.04
206955.67,44.7,0.04
207001,44.79,0.09
207046.34,44.84,0.05
207091.74,44.97,0.13
207137.09,45.06,0.09
207182.43,45.13,0.07
207227.78,45.21,0.08
207273.11,45.26,0.05
207318.41,45.37,0.11
207363.71,45.38,0.01
207409.08,45.46,0.08
207454.36,45.43,-0.03
207499.65,45.47,0.04
207544.95,45.48,0.01
207590.25,45.48,0
207635.58,45.55,0.07
207680.93,45.6,0.05
207726.28,45.65,0.05
207761.57,45.69,0.04
207771.6,45.7,0.01
207785.54,48.24,2.54
207816.93,45.73,-2.51
207851.71,45.82,0.09
207897.08,45.88,0.06
207942.47,45.97,0.09
207984.14,45.98,0.01
208029.46,45.94,-0.04
208074.81,45.94,0
208120.2,46.04,0.1
208165.67,46.21,0.17
208211.08,46.31,0.1
208237.96,46.39,0.08
208256.46,46.45,0.06
208301.87,46.5,0.05
208347.2,46.5,0
208392.64,46.56,0.06
208438,46.56,-2.91E-11
208483.4,46.59,0.03
208528.81,46.68,0.09
208574.16,46.69,0.01
208619.53,46.73,0.04
208664.98,46.82,0.09
208710.44,47.04,0.22
208755.86,47.17,0.13
208801.23,47.28,0.11
208846.61,47.39,0.11
208892.04,47.51,0.12
208937.45,47.66,0.15
208982.82,47.77,0.11
209028.29,47.95,0.18
209073.69,48.1,0.15
209119.08,48.26,0.16
209164.47,48.41,0.15
209209.72,48.37,-0.04
209255,48.41,0.04
209300.45,48.63,0.22
209345.77,48.72,0.09
209391.2,48.88,0.16
209436.64,49.07,0.19
209482.06,49.2,0.13
209527.45,49.33,0.13
209572.77,49.39,0.06
209618.13,49.51,0.12
209663.46,49.58,0.07
209672.83,49.62,0.04
209708.9,49.79,0.17
209754.3,49.97,0.18
209799.7,50.09,0.12
209845.1,50.24,0.15
209890.43,50.35,0.11
209935.82,50.5,0.15
209974.67,50.6,0.1
210020.07,50.79,0.19
210065.41,50.87,0.08
210110.79,50.99,0.12
210156.17,51.11,0.12
210201.52,51.24,0.13
210246.88,51.3,0.06
210292.3,51.46,0.16
210337.67,51.56,0.1
210360.93,50.63,-0.93
210383.05,51.71,1.08
210428.38,51.72,0.01
210473.71,51.83,0.11
210519.03,51.87,0.04
210564.39,51.95,0.08
210609.7,52.03,0.08
210655.04,52.15,0.12
210700.46,52.31,0.16
210745.84,52.38,0.07
210791.18,52.5,0.12
210836.6,52.67,0.17
210881.99,52.79,0.12
210927.33,52.86,0.07
210972.71,52.98,0.12
211008.86,54.42,1.44
211018.13,53.13,-1.29
211026.03,52.78,-0.35
211053.98,51.54,-1.24
211063.42,53.18,1.64
211089.87,75.01,21.83
211100.72,83.96,8.95
211108.79,86.42,2.46
211145.43,97.57,11.15
211154.14,98.6,1.03
211162.22,99.84,1.24
211171.94,80.94,-18.9
211175.27,74.45,-6.49
211186.11,53.37,-21.08
211231.52,53.48,0.11
211276.94,53.6,0.12
211322.45,53.78,0.18
211367.82,53.87,0.09
211413.26,54.06,0.19
211458.66,54.15,0.09
211504.11,54.31,0.16
211549.55,54.41,0.1
211594.97,54.59,0.18
211640.33,54.73,0.14
211685.69,54.89,0.16
211731.06,55,0.11
211776.47,55.14,0.14
211821.86,55.26,0.12
211867.26,55.39,0.13
211912.66,55.55,0.16
211958.05,55.69,0.14
212003.49,55.89,0.2
212048.88,56.03,0.14
212094.24,56.16,0.13
212139.62,56.3,0.14
212184.98,56.42,0.12
212230.34,56.53,0.11
212275.67,56.65,0.12
212321.03,56.77,0.12
212366.36,56.92,0.15
212411.75,57.08,0.16
212457.11,57.25,0.17
212502.43,57.39,0.14
212547.85,57.54,0.15
212593.19,57.59,0.05
212638.6,57.66,0.07
212683.88,57.7,0.04
212729.24,57.83,0.13
212774.77,58.06,0.23
212820.11,58.19,0.13
212865.48,58.33,0.14
212910.93,58.5,0.17
212956.31,58.68,0.18
213001.73,58.91,0.23
213047.05,59.07,0.16
213092.43,59.28,0.21
213137.74,59.41,0.13
213183.09,59.6,0.19
213228.37,59.68,0.08
213273.69,59.84,0.16
213319.12,60.06,0.22
213361.86,60.08,0.02
213406.81,60.11,0.03
213452.12,60.3,0.19
213461.57,60.37,0.07
213506.91,60.5,0.13
213552.28,60.75,0.25
213597.57,60.88,0.13
213642.93,61.06,0.18
213688.22,61.21,0.15
213730.9,61.31,0.1
213776.23,61.54,0.23
213821.49,61.7,0.16
213866.72,61.81,0.11
213911.93,61.97,0.16
213957.15,62.12,0.15
213985.83,62.17,0.05
214002.29,62.2,0.03
214047.45,62.3,0.1
214092.59,62.32,0.02
214116.95,62.42,0.1
214137.87,62.53,0.11
214183.02,62.63,0.1
214213.2,62.14,-0.49
214218.05,62.06,-0.08
214222.55,62.27,0.21
214228.09,62.53,0.26
214273.17,62.61,0.08
214298.42,63.44,0.83
214318.26,62.67,-0.77
214324.71,62.65,-0.02
214367.15,62.59,-0.06
214412.19,62.54,-0.05
214457.21,62.53,-0.01
214502.22,62.53,0
214537.21,62.47,-0.06
214547.25,62.45,-0.02
214592.24,62.47,0.02
214637.3,62.52,0.05
214682.32,62.52,2.91E-11
214727.32,62.54,0.02
214772.35,62.61,0.07
214817.39,62.72,0.11
214862.41,62.8,0.08
214907.38,62.84,0.04
214952.46,63.02,0.18
214997.48,63.16,0.14
215042.45,63.21,0.05
215087.47,63.28,0.07
215116.83,63.38,0.1
215162,63.46,0.08
215207.03,63.48,0.02
215252.03,63.5,0.02
215297.06,63.64,0.14
215342.04,63.66,0.02
215387,63.74,0.08
215431.99,63.75,0.01
215451.06,63.78,0.03
215477.02,63.82,0.04
215522.09,63.9,0.08
215567.14,64.04,0.14
215612.15,64.15,0.11
215657.18,64.18,0.03
215702.28,64.28,0.1
215747.31,64.27,-0.01
215774.83,64.34,0.07
215792.43,64.38,0.04
215837.52,64.5,0.12
215882.53,64.48,-0.02
215927.54,64.56,0.08
215972.46,64.57,0.01
216017.48,64.64,0.07
216062.48,64.76,0.12
216107.43,64.8,0.04
216152.41,64.88,0.08
216197.39,64.98,0.1
216242.4,65.14,0.16
216287.33,65.19,0.05
216332.26,65.21,0.02
216377.19,65.25,0.04
216422.1,65.19,-0.06
216466.99,65.18,-0.01
216511.86,65.05,-0.13
216556.76,64.86,-0.19
216601.62,64.74,-0.12
216646.47,64.54,-0.2
216691.34,64.38,-0.16
216736.27,64.28,-0.1
216781.15,64.26,-0.02
216826.07,64.3,0.04
216871.02,64.33,0.03
216915.93,64.31,-0.02
216960.81,64.31,0
217005.7,64.2,-0.11
217050.58,64.09,-0.11
217095.55,64.12,0.03
217140.41,64.01,-0.11
217185.37,63.98,-0.03
217230.33,64,0.02
217275.3,64.03,0.03
217320.35,64.08,0.05
217365.33,64.12,0.04
217410.36,64.26,0.14
217455.34,64.27,0.01
217500.37,64.39,0.12
217545.35,64.38,-0.01
217590.32,64.34,-0.04
217635.32,64.29,-0.05
217680.32,64.27,-0.02
217725.52,64.46,0.19
217770.58,64.36,-0.1
217815.62,64.47,0.11
217860.67,64.59,0.12
217905.83,64.8,0.21
217933.16,64.91,0.11
217978.31,65.06,0.15
218023.36,64.99,-0.07
218068.43,65.01,0.02
218113.39,64.94,-0.07
218158.44,65,0.06
218203.41,65.11,0.11
218248.43,65.21,0.1
218293.57,65.44,0.23
218338.63,65.46,0.02
218383.79,65.47,0.01
218428.95,65.52,0.05
218474.15,65.59,0.07
218519.32,65.67,0.08
218564.61,65.79,0.12
218609.94,65.95,0.16
218655.22,66.1,0.15
218700.49,66.15,0.05
218745.67,66.21,0.06
218791.01,66.34,0.13
218836.33,66.43,0.09
218875.08,66.5,0.07
218900.33,65.22,-1.28
218920.21,66.34,1.12
218965.46,66.36,0.02
219010.74,66.48,0.12
219045.03,66.52,0.04
219090.28,66.57,0.05
219135.61,66.69,0.12
219171.01,66.1,-0.59
219180.88,66.81,0.71
219226.23,66.97,0.16
219271.48,67.03,0.06
219316.63,67.05,0.02
219361.94,67.18,0.13
219407.19,67.23,0.05
219452.39,67.22,-0.01
219497.63,67.27,0.05
219543.04,67.46,0.19
219588.23,67.53,0.07
219625.08,68.43,0.9
219633.5,67.6,-0.83
219648.24,70.16,2.56
219662.87,58.46,-11.7
219666.61,55.47,-2.99
219672.04,59.37,3.9
219683.05,67.29,7.92
219695.12,67.68,0.39
219716.21,67.73,0.05
219740.86,67.57,-0.16
219741.87,67.75,0.18
219768.26,67.8,0.05
219799.05,64.41,-3.39
219809.58,67.84,3.43
219854.73,67.8,-0.04
219900,67.81,0.01
219945.3,67.86,0.05
219990.6,68.01,0.15
220018.59,68.07,0.06
220063.9,68.26,0.19
220109.08,68.44,0.18
220154.38,68.62,0.18
220199.54,68.71,0.09
220244.77,68.83,0.12
220289.93,68.86,0.03
220335.19,69,0.14
220380.45,69.14,0.14
220425.73,69.26,0.12
220456.78,69.33,0.07
220502.16,69.56,0.23
220547.47,69.8,0.24
220575.36,69.86,0.06
220616.29,69.97,0.11
220625.49,70,0.03
220631.49,70.01,0.01
220662.96,69.74,-0.27
220674.2,70.18,0.44
220710.8733,70.5833201,0.403320095
220680.32,70.24730558,-0.336014518
220712.39,70.6,0.352694423
220712.41,70.62,0.02
220714.5,72.28,1.66
220754.86,110.29,38.01
220768.92,123.66,13.37
220791.32,146.04,22.38
220793.02,111.85,-34.19
220794.93,73.61,-38.24
220835.09,73.66,0.05
220836.37,73.68,0.02
220837.11,73.69,0.01
220837.13,73.69,2.91E-11
220881.88,74.48,0.79
220926.79,75.06,0.58
220972,75.4,0.34
221017.25,75.63,0.23
221052.44,72.64,-2.99
221062.48,75.92,3.28
221071.82,76.92,1
221107.67,76.01,-0.91
221152.91,76.14,0.13
221198.23,76.36,0.22
221235.49,75.91,-0.45
221243.39,76.51,0.6
221278.6,75.81,-0.7
221288.76,76.72,0.91
221333.97,76.75,0.03
221379.29,76.94,0.19
221424.54,77.11,0.17
221469.85,77.35,0.24
221514.84,77.42,0.07
221515.13,77.42,2.91E-11
221560.42,77.49,0.07
221605.63,77.58,0.09
221650.91,77.81,0.23
221696.15,77.83,0.02
221741.49,77.97,0.14
221783.64,78.03,0.06
221828.93,78.17,0.14
221874.11,78.26,0.09
221919.4,78.4,0.14
221964.51,78.37,-0.03
221999.7,78.44,0.07
222009.79,78.46,0.02
222055.11,78.58,0.12
222100.44,78.77,0.19
222145.84,79.01,0.24
222191.17,79.19,0.18
222236.54,79.38,0.19
222281.97,79.64,0.26
222327.36,79.8,0.16
222372.72,80,0.2
222418.08,80.14,0.14
222438.4,78.89,-1.25
222453.17,80.18,1.29
222498.54,80.4,0.22
222543.62,80.33,-0.07
222561.42,80.35,0.02
222606.65,80.38,0.03
222623.34,81.86,1.48
222651.91,80.48,-1.38
222692.27,80.28,-0.2
222737.45,80.31,0.03
222782.7,80.36,0.05
222826.44,80.28,-0.08
222871.8,80.43,0.15
222917.14,80.51,0.08
222962.5,80.62,0.11
223007.79,80.65,0.03
223053.11,80.78,0.13
223098.19,80.61,-0.17
223143.39,80.58,-0.03
223188.35,80.32,-0.26
223233.32,80.11,-0.21
223278.57,80.24,0.13
223323.76,80.24,0
223368.97,80.23,-0.01
223414.24,80.31,0.08
223459.63,80.46,0.15
223504.98,80.58,0.12
223550.29,80.67,0.09
223595.63,80.82,0.15
223641.02,80.97,0.15
223686.42,81.13,0.16
223731.78,81.27,0.14
223777.11,81.39,0.12
223822.4,81.52,0.13
223867.65,81.62,0.1
223912.87,81.63,0.01
223957.97,81.57,-0.06
224003.11,81.63,0.06
224048.38,81.8,0.17
224093.54,81.72,-0.08
224138.77,81.9,0.18
224178.9,83.1,1.2
224183.87,81.96,-1.14
224192.56,83.58,1.62
224228.98,82.01,-1.57
224274.25,82.08,0.07
224319.04,82.15,0.07
224364.4,82.34,0.19
224409.67,82.52,0.18
224433.18,82.62,0.1
224440.41,82.61,-0.01
224455.04,82.71,0.1
224500.34,82.74,0.03
224545.51,82.97,0.23
224583.33,83.34,0.37
224628.61,83.69,0.35
224673.86,84.04,0.35
224719.12,84.47,0.43
224764.29,84.77,0.3
224809.55,85.16,0.39
224854.82,85.34,0.18
224899.96,85.48,0.14
224945.09,85.71,0.23
224990.3,85.93,0.22
225035.55,86,0.07
225080.66,86.14,0.14
225113.52,86.26,0.12
225149.97,87.02,0.76
225158.6,86.23,-0.79
225169.65,90.03,3.8
225203.71,86.45,-3.58
225249.09,86.68,0.23
225294.37,86.82,0.14
225339.66,86.87,0.05
225384.8,86.92,0.05
225420.11,88.56,1.64
225430.08,87.18,-1.38
225475.39,87.44,0.26
225520.75,87.7,0.26
225566,87.84,0.14
225611.12,88.03,0.19
225656.33,88.33,0.3
225701.56,88.5,0.17
225746.83,88.81,0.31
225792.06,88.88,0.07
225837.27,89.02,0.14
225882.37,89.03,0.01
225927.69,89.15,0.12
225964.83,90.64,1.49
225972.93,89.34,-1.3
226011.34,89.59,0.25
226018.08,89.63,0.04
226063.21,89.65,0.02
226108.24,89.55,-0.1
226153.5,89.73,0.18
226189.56,91.15,1.42
226198.59,89.8,-1.35
226240.49,89.9,0.1
226253.18,89.9,0
226285.66,90.12,0.22
226323.02,89.57,-0.55
226325.1,90.28,0.71
226330.9,90.37,0.09
226363.16,92.17,1.8
226376.34,90.66,-1.51
226385.77,92.68,2.02
226421.57,90.95,-1.73
226466.79,91.13,0.18
226511.94,91.15,0.02
226556.99,91.34,0.19
226602.08,91.29,-0.05
226647.14,91.21,-0.08
226692.26,91.24,0.03
226737.43,91.43,0.19
226782.66,91.69,0.26
226827.83,91.67,-0.02
226872.97,91.54,-0.13
226918.12,91.49,-0.05
226963.36,91.62,0.13
227008.6,91.71,0.09
227053.82,91.89,0.18
227099.02,92.1,0.21
227144.29,92.25,0.15
227189.5,92.41,0.16
227234.63,92.46,0.05
227279.71,92.59,0.13
227324.97,92.73,0.14
227341.93,95.92,3.19
227370.27,92.84,-3.08
227415.5,92.97,0.13
227460.6,92.95,-0.02
227505.1,92.85,-0.1
227550.2,92.8,-0.05
227595.52,93.17,0.37
227640.89,93.44,0.27
227686.16,93.7,0.26
227731.47,94,0.3
227776.62,94.18,0.18
227821.81,94.16,-0.02
227867.02,94.31,0.15
227912.09,94.37,0.06
227957.27,94.63,0.26
228002.52,94.75,0.12
228047.7,95.05,0.3
228093.02,95.29,0.24
228138.15,95.22,-0.07
228183.27,95.21,-0.01
228213.19,95.26,0.05
228249.08,95.24,-0.02
228294.2,95.31,0.07
228339.51,95.54,0.23
228384.78,95.78,0.24
228429.93,95.67,-0.11
228475.1,95.77,0.1
228507.8,95.91,0.14
228520.31,95.97,0.06
228565.49,96.17,0.2
228610.82,96.45,0.28
228656.05,96.63,0.18
228701.33,96.89,0.26
228746.52,96.97,0.08
228791.75,97.17,0.2
228836.96,97.35,0.18
228868.29,97.61,0.26
228913.62,97.88,0.27
228958.84,98.03,0.15
229004.08,98.18,0.15
229049.47,98.38,0.2
229094.7,98.53,0.15
229139.96,98.61,0.08
229185.23,98.85,0.24
229203.04,101.09,2.24
229230.56,99.06,-2.03
229261.98,99.23,0.17
229267.14,99.24,0.01
229290.02,99.29,0.05
229335.3,99.42,0.13
229380.72,99.74,0.32
229425.87,100,0.26
229471.08,100.26,0.26
229516.23,100.42,0.16
229561.44,100.57,0.15
229606.56,100.84,0.27
229651.68,100.95,0.11
229696.94,101.31,0.36
229732.84,101.56,0.25
229778.01,101.66,0.1
229823.22,101.92,0.26
229868.46,102.19,0.27
229893.15,102.26,0.07
229913.3,102.28,0.02
229947.83,102.43,0.15
229992.87,102.55,0.12
230038.05,102.73,0.18
230083.29,103.02,0.29
230128.47,103.27,0.25
230173.64,103.49,0.22
230218.77,103.74,0.25
230263.92,103.87,0.13
230309.14,104.06,0.19
230354.31,104.21,0.15
230399.45,104.23,0.02
230444.77,104.57,0.34
230489.9,104.74,0.17
230535.11,104.95,0.21
230580.25,105.08,0.13
230625.34,105.2,0.12
230670.48,105.18,-0.02
230715.63,105.25,0.07
230760.74,105.36,0.11
230805.92,105.46,0.1
230842.37,105.63,0.17
230887.62,105.82,0.19
230932.86,105.99,0.17
230978.13,106.15,0.16
231016.77,107.36,1.21
231023.28,106.32,-1.04
231068.4,106.34,0.02
231095.06,106.45,0.11
231140.3,106.59,0.14
231185.44,106.74,0.15
231230.7,106.99,0.25
231275.71,107.06,0.07
231312.57,107.29,0.23
231357.73,107.51,0.22
231403.03,107.75,0.24
231448.32,108.02,0.27
231493.67,108.36,0.34
231532.4,108.56,0.2
231563.46,108.77,0.21
231608.75,109.04,0.27
231654.05,109.26,0.22
231699.48,109.69,0.43
231744.82,109.98,0.29
231751.87,110.04,0.06
231797.03,110.22,0.18
231842.09,110.26,0.04
231883.11,110.22,-0.04
231919.34,111.28,1.06
231928.19,110.27,-1.01
231973.52,110.42,0.15
232018.77,110.64,0.22
232043.75,111.95,1.31
232064.06,110.82,-1.13
232081.73,113.06,2.24
232109.35,111.11,-1.95
232120.58,113.7,2.59
232154.66,111.32,-2.38
232199.86,111.51,0.19
232244.92,111.52,0.01
232290.04,111.65,0.13
232335.33,111.92,0.27
232380.49,112.07,0.15
232421.27,112.15,0.08
232463.34,112.32,0.17
232508.48,112.48,0.16
232553.7,112.65,0.17
232590.11,112.38,-0.27
232598.72,112.56,0.18
232609.26,113.42,0.86
232643.81,112.53,-0.89
232689.04,112.72,0.19
232734.32,112.96,0.24
232779.61,113.17,0.21
232824.9,113.32,0.15
232870.14,113.44,0.12
232915.4,113.61,0.17
232960.68,113.77,0.16
233006.03,113.98,0.21
233051.37,114.27,0.29
233096.57,114.38,0.11
233141.86,114.58,0.2
233187.1,114.72,0.14
233232.36,114.91,0.19
233277.54,115.1,0.19
233322.86,115.28,0.18
233368.17,115.48,0.2
233413.37,115.55,0.07
233458.65,115.72,0.17
233470.64,117.5,1.78
233503.86,115.82,-1.68
233549,115.88,0.06
233594.26,116.12,0.24
233639.57,116.4,0.28
233684.72,116.51,0.11
233729.98,116.71,0.2
233768.84,116.86,0.15
233775.22,116.89,0.03
233783.7,117.8,0.91
233820.62,117.23,-0.57
233865.82,117.37,0.14
233906.76,117.59,0.22
233951.83,117.61,0.02
233997.06,117.82,0.21
234007.63,119.88,2.06
234018.5,117.86,-2.02
234042.2,117.85,-0.01
234087.52,118.12,0.27
234132.85,118.31,0.19
234178.12,118.44,0.13
234223.36,118.55,0.11
234268.6,118.76,0.21
234313.9,118.98,0.22
234359.23,119.21,0.23
234404.53,119.5,0.29
234449.78,119.7,0.2
234495.03,119.87,0.17
234540.33,120.1,0.23
234585.61,120.3,0.2
234631.01,120.55,0.25
234676.28,120.76,0.21
234721.53,120.91,0.15
234766.74,121.07,0.16
234790.63,122.69,1.62
234811.88,121.11,-1.58
234842.49,121,-0.11
234856.74,121.21,0.21
234901.96,121.46,0.25
234907.34,122.74,1.28
234910.08,121.54,-1.2
234947.19,121.66,0.12
234992.3,121.76,0.1
234999.07,121.78,0.02
235044.29,121.97,0.19
235089.52,122.17,0.2
235134.79,122.36,0.19
235151.83,122.41,0.05
235179.98,122.58,0.17
235190.55,124.47,1.89
235212.97,122.82,-1.65
235258.28,123,0.18
235303.58,123.15,0.15
235348.89,123.36,0.21
235394.24,123.6,0.24
235439.51,123.85,0.25
235484.71,123.96,0.11
235529.84,124.07,0.11
235574.94,124.15,0.08
235577.01,124.15,2.91E-11
235578.28,124.15,-2.91E-11
235578.47,124.15,0
235579.08,124.16,0.01
235580.02,124.16,2.91E-11
235620.11,124.23,0.07
235665.35,124.39,0.16
235710.49,124.5,0.11
235755.67,124.63,0.13
235800.82,124.67,0.04
235845.99,124.68,0.01
235891.2,124.81,0.13
235936.45,124.97,0.16
235942.63,123.94,-1.03
235944.71,125.9,1.96
235944.71,125.9,0
235981.71,125.13,-0.77
236027.01,125.29,0.16
236072.24,125.42,0.13
236117.42,125.52,0.1
236162.66,125.59,0.07
236207.95,125.73,0.14
236253.13,125.83,0.1
236298.38,126.02,0.19
236343.59,126.14,0.12
236388.82,126.33,0.19
236434.06,126.5,0.17
236469.27,126.58,0.08
236514.57,126.77,0.19
236559.88,127.02,0.25
236605.16,127.26,0.24
236650.42,127.41,0.15
236695.59,127.5,0.09
236740.83,127.6,0.1
236786.06,127.79,0.19
236831.17,127.84,0.05
236876.5,128.05,0.21
236921.84,128.26,0.21
236967.09,128.32,0.06
237012.41,128.47,0.15
237057.77,128.66,0.19
237103,128.84,0.18
237148.3,129.15,0.31
237175.13,129.35,0.2
237199.16,129.46,0.11
237238.91,129.65,0.19
237284.07,129.92,0.27
237329.26,130.32,0.4
237374.54,130.59,0.27
237419.68,130.74,0.15
237464.93,131.14,0.4
237510.09,131.35,0.21
237555.37,131.63,0.28
237598.63,131.89,0.26
237643.73,131.96,0.07
237689.01,132.16,0.2
237734.24,132.26,0.1
237779.4,132.35,0.09
237824.72,132.57,0.22
237858.05,132.78,0.21
237865.57,132.8,0.02
237903.23,132.92,0.12
237948.49,133.1,0.18
237993.85,133.44,0.34
238039.08,133.62,0.18
238084.26,133.65,0.03
238118.41,133.71,0.06
238163.56,133.74,0.03
238208.75,133.81,0.07
238239.43,134.72,0.91
238252.67,133.87,-0.85
238297.88,133.93,0.06
238343.14,134.02,0.09
238388.4,134.11,0.09
238433.5,134.15,0.04
238478.73,134.28,0.13
238523.98,134.41,0.13
238569.23,134.49,0.08
238614.49,134.62,0.13
238659.79,134.82,0.2
238705.01,134.88,0.06
238750.2,135.04,0.16
238767.12,135.12,0.08
238795.49,135.26,0.14
238840.78,135.47,0.21
238865.85,135.6,0.13
238911.15,135.79,0.19
238956.31,135.79,0
239001.55,135.91,0.12
239018.99,135.96,0.05
239046.86,136.04,0.08
239092.11,136.16,0.12
239137.35,136.27,0.11
239182.62,136.39,0.12
239227.79,136.44,0.05
239272.93,136.58,0.14
239318.19,136.74,0.16
239363.46,136.93,0.19
239408.74,137.1,0.17
239451.23,137.3,0.2
239477.3,137.38,0.08
239496.62,137.56,0.18
239541.78,137.69,0.13
239587.03,137.81,0.12
239620.04,137.84,0.03
239665.16,138,0.16
239710.39,138.11,0.11
239755.57,138.2,0.09
239800.69,138.22,0.02
239845.96,138.35,0.13
239891.27,138.54,0.19
239936.52,138.62,0.08
239981.83,138.77,0.15
240027.02,138.83,0.06
240072.3,138.96,0.13
240100.32,139.02,0.06
240145.53,139.22,0.2
240190.74,139.3,0.08
240236.01,139.37,0.07
240281.19,139.49,0.12
240326.44,139.71,0.22
240371.67,139.91,0.2
240416.99,140.15,0.24
240462.17,140.22,0.07
240474.1,140.25,0.03
240519.34,140.41,0.16
240555.3,140.61,0.2
240600.63,140.81,0.2
240645.91,140.93,0.12
240656.93,143.72,2.79
240674.18,141.11,-2.61
240691.16,141.19,0.08
240736.47,141.49,0.3
240781.76,141.72,0.23
240827.12,141.99,0.27
240872.52,142.29,0.3
240909.52,143.8,1.51
240917.82,142.41,-1.39
240951.64,142.55,0.14
240973.69,142.7,0.15
241018.97,142.85,0.15
241057.8,142.9,0.05
241090.82,142.97,0.07
241102.71,143.01,0.04
241131.6,143.68,0.67
241147.74,143.07,-0.61
241192.81,143.05,-0.02
241238.02,143.17,0.12
241274.46,142.06,-1.11
241283.34,143.36,1.3
241328.49,143.34,-0.02
241373.7,143.41,0.07
241418.97,143.48,0.07
241464.36,143.72,0.24
241509.8,143.98,0.26
241555.12,144.13,0.15
241600.45,144.32,0.19
241622.65,146.06,1.74
241645.94,144.67,-1.39
241691.38,144.89,0.22
241697.43,144.92,0.03
241737.54,145.07,0.15
241782.73,145.15,0.08
241827.88,145.22,0.07
241872.99,145.36,0.14
241885.75,147.26,1.9
241918.08,145.44,-1.82
241963.18,145.53,0.09
242008.22,145.57,0.04
242053.5,145.77,0.2
242098.72,145.83,0.06
242143.93,145.96,0.13
242189.27,146.21,0.25
242234.53,146.35,0.14
242279.8,146.46,0.11
242325.1,146.59,0.13
242370.23,146.56,-0.03
242415.49,146.64,0.08
242460.69,146.62,-0.02
242505.95,146.82,0.2
242533.39,147,0.18
242534.17,147.01,0.01
242534.19,147.01,0
242536.14,146.9,-0.11
242543.86,146.88,-0.02
242570.31,146.83,-0.05
242572.55,145.95,-0.88
242610.42,146.71,0.76
242612.54,146.7,-0.01
242650.59,146.47,-0.23
242690.85,146.22,-0.25
242692.15,146.26,0.04
242692.93,146.29,0.03
242692.95,146.29,2.91E-11
242727.82,146.14,-0.15
242772.87,146.11,-0.03
242817.91,146.07,-0.04
242863.03,146.15,0.08
242908.19,146.32,0.17
242953.37,146.49,0.17
242998.51,146.68,0.19
243043.68,146.9,0.22
243088.84,147.14,0.24
243134.06,147.54,0.4
243179.3,147.91,0.37
243224.52,148.17,0.26
243269.7,148.46,0.29
243314.91,148.78,0.32
243360.17,149.1,0.32
243405.47,149.53,0.43
243450.69,149.84,0.31
243496.02,150.3,0.46
243541.33,150.69,0.39
243579.26,150.98,0.29
243586.67,151.04,0.06
243631.95,151.44,0.4
243677.28,152.01,0.57
243722.53,152.37,0.36
243767.86,152.7,0.33
243789.36,152.84,0.14
243813.19,153,0.16
243858.5,153.5,0.5
243903.88,153.98,0.48
243949.2,154.44,0.46
243988.67,154.91,0.47
244034.02,155.42,0.51
244079.39,155.87,0.45
244124.78,156.22,0.35
244153.4,156.46,0.24
244198.62,156.86,0.4
244243.89,157.05,0.19
244289.34,157.47,0.42
244334.7,157.79,0.32
244379.97,158.17,0.38
244425.17,158.52,0.35
244470.52,159,0.48
244515.72,159.4,0.4
244560.95,159.65,0.25
244606.22,159.93,0.28
244651.49,160.32,0.39
244680.11,160.57,0.25
244696.78,160.72,0.15
244742.03,161.11,0.39
244787.41,161.65,0.54
244832.66,162.04,0.39
244877.91,162.41,0.37
244923.2,162.66,0.25
244968.54,163.1,0.44
245013.86,163.54,0.44
245059.18,163.91,0.37
245104.5,164.26,0.35
245149.86,164.71,0.45
245195.13,165.02,0.31
245224.65,165.21,0.19
245261.16,165.45,0.24
245306.45,165.74,0.29
245351.72,165.94,0.2
245396.99,166.17,0.23
245442.25,166.4,0.23
245487.49,166.65,0.25
245532.71,166.79,0.14
245578.01,167.03,0.24
245623.33,167.21,0.18
245668.49,167.21,0
245713.8,167.53,0.32
245759,167.59,0.06
245804.24,167.72,0.13
245849.58,167.96,0.24
245865.94,167.99,0.03
245879.66,167.55,-0.44
245911.29,168.2,0.65
245956.63,168.4,0.2
245989.77,168.64,0.24
246001.97,168.62,-0.02
246022.16,168.64,0.02
246067.45,168.8,0.16
246112.86,169.09,0.29
246122.12,169.08,-0.01
246131.63,169.07,-0.01
246140.38,169.04,-0.03
246149.13,169.01,-0.03
246149.13,169.01,0
246149.15,169.01,-2.91E-11
246150.64,169.05,0.04
246151.09,169.05,-2.91E-11
246151.59,169.06,0.01
246151.97,169.06,0
246153.09,169.06,0
246153.48,169.01,-0.05
246154.41,169.04,0.03
246155.35,169.04,0
246155.77,169.02,-0.02
246157.83,169,-0.02
246162.55,168.97,-0.03
246167.24,168.96,-0.01
246169.39,168.95,-0.01
246169.79,168.95,0
246170.07,168.8,-0.15
246170.74,168.45,-0.35
246170.74,168.45,0
246171.67,168.96,0.51
246172.09,168.98,0.02
246173.59,168.95,-0.03
246174.08,168.99,0.04
246174.54,168.97,-0.02
246175.46,169,0.03
246175.75,168.75,-0.25
246176.05,168.48,-0.27
246176.07,168.49,0.01
246177.09,168.97,0.48
246177.69,168.97,0
246184.52,168.98,0.01
246191.06,168.97,-0.01
246200.31,169.32,0.35
246208.53,169.04,-0.28
246216.66,169.02,-0.02
246261.62,168.93,-0.09
246307.03,169.25,0.32
246352.42,169.55,0.3
246397.56,169.6,0.05
246442.77,169.7,0.1
246488.05,169.84,0.14
246533.33,169.97,0.13
246567.98,169.02,-0.95
246578.63,170.11,1.09
